Hospital_ID,Region_ID,District_ID,Instrument_ID,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Year Total
Hospital 1006,Region 3,District 15,Instrument 7,7131,7122,7139,7137,0,0,0,0,0,0,0,0,28529
Hospital 1006,Region 3,District 18,Instrument 1,315,306,339,344,329,291,321,304,310,291,220,217,3587
Hospital 1006,Region 3,District 18,Instrument 2,3498,3453,3526,3722,3481,3443,3524,3689,3795,3766,3682,3802,43381
Hospital 1006,Region 3,District 18,Instrument 3,4,4,4,4,4,4,4,-231,-287,-381,-319,-228,-1418
Hospital 1006,Region 3,District 18,Instrument 4,40,39,36,34,26,17,14,0,0,0,0,0,206
Hospital 1006,Region 3,District 18,Instrument 6,0,0,0,0,0,0,0,44,-13,-184,213,-14,46
Hospital 1006,Region 3,District 19,Instrument 1,0,220,203,192,192,346,401,346,374,381,465,383,3503
Hospital 1006,Region 3,District 19,Instrument 2,3765,3789,-2114,3496,3576,4147,3426,3687,3746,5511,3720,3555,40304
Hospital 1006,Region 3,District 19,Instrument 7,367,299,486,316,394,0,0,0,0,0,0,0,1862
Hospital 1006,Region 3,District 20,Instrument 1,552,0,547,0,0,0,545,0,485,0,519,0,2648
Hospital 1006,Region 3,District 20,Instrument 2,7457,0,7390,0,6003,0,7357,0,6553,0,7005,0,41765
Hospital 1006,Region 3,District 20,Instrument 3,2262,0,3204,0,4358,0,2383,0,2467,0,2936,0,17610
Hospital 1006,Region 3,District 20,Instrument 6,6,0,497,0,6,0,6,0,6,0,195,0,716
Hospital 1006,Region 3,District 20,Instrument 7,420,0,415,0,334,0,328,0,329,0,336,0,2162
Hospital 1006,Region 3,District 21,Instrument 2,0,0,0,0,0,0,117,79,53,68,85,34,436
Hospital 1006,Region 3,District 21,Instrument 3,0,0,0,0,0,0,39,36,37,50,39,21,222
Hospital 1006,Region 3,District 21,Instrument 6,0,0,0,0,0,0,7,54,3,3,5,3,75
Hospital 1006,Region 3,District 25,Instrument 2,249,0,0,0,0,0,0,0,0,0,0,0,249
Hospital 1006,Region 3,District 25,Instrument 3,11,0,0,0,0,0,0,0,0,0,0,0,11
Hospital 1006,Region 3,District 28,Instrument 1,112,113,109,86,104,108,96,71,75,139,157,0,1170
Hospital 1006,Region 3,District 28,Instrument 2,6585,5976,7111,2842,4896,6157,4059,4714,5832,4640,5605,4799,63216
Hospital 1006,Region 3,District 28,Instrument 3,69,69,69,69,69,69,69,69,69,166,153,153,1093
Hospital 1006,Region 3,District 28,Instrument 4,6,6,6,6,6,6,6,6,6,12,12,0,78
Hospital 1006,Region 3,District 28,Instrument 5,0,0,0,0,0,0,0,178,408,270,317,0,1173
Hospital 1006,Region 3,District 28,Instrument 6,56,98,39,2,21,-5,-25,-44,102,327,221,0,792
Hospital 1006,Region 3,District 29,Instrument 1,296,446,2554,0,0,0,0,0,0,0,0,0,3296
Hospital 1006,Region 3,District 29,Instrument 2,2959,4458,25538,3639,3458,3445,2818,3395,3366,3344,3364,3357,63141
Hospital 1006,Region 3,District 29,Instrument 3,371,372,2857,378,894,637,651,607,630,628,654,642,9321
Hospital 1006,Region 3,District 29,Instrument 4,1891,294,840,1721,81,161,683,115,69,116,93,62,6126
Hospital 1006,Region 3,District 29,Instrument 5,6870,5588,5844,4411,-8275,4536,4320,5775,3301,5328,5508,3498,46704
Hospital 1006,Region 3,District 3,Instrument 2,5810,5926,5926,6026,5371,6386,5724,5106,4893,2878,5989,5163,65198
Hospital 1006,Region 3,District 30,Instrument 2,5341,0,0,0,2107,2107,2107,2107,2107,2107,2107,5063,25153
Hospital 1006,Region 3,District 31,Instrument 2,18,25,19,18,18,20,22,21,20,20,20,20,241
Hospital 1006,Region 3,District 32,Instrument 1,0,0,0,0,145,116,108,0,108,97,114,119,807
Hospital 1006,Region 3,District 32,Instrument 2,2221,2480,1544,1184,2971,2600,2123,0,2533,2494,2281,3019,25450
Hospital 1006,Region 3,District 32,Instrument 3,452,488,452,452,451,269,276,0,266,257,255,256,3874
Hospital 1006,Region 3,District 32,Instrument 5,701,678,669,644,680,691,661,0,559,547,621,745,7196
Hospital 1006,Region 3,District 32,Instrument 8,0,0,0,5,0,0,0,0,0,0,0,0,5
Hospital 1006,Region 3,District 34,Instrument 1,105,112,115,119,123,132,139,140,131,126,147,140,1529
Hospital 1006,Region 3,District 34,Instrument 2,1454,1737,1498,1372,1484,-6514,1194,1411,2265,2327,1899,2408,12535
Hospital 1006,Region 3,District 34,Instrument 3,292,533,425,450,488,304,378,378,368,312,331,330,4589
Hospital 1006,Region 3,District 34,Instrument 4,677,786,648,892,618,829,497,631,0,0,0,0,5578
Hospital 1006,Region 3,District 34,Instrument 5,33,65,43,47,30,150,125,67,162,153,87,97,1059
Hospital 1006,Region 3,District 34,Instrument 7,119,119,119,119,119,8030,190,190,190,190,190,190,9765
Hospital 1006,Region 3,District 35,Instrument 2,48,48,761,339,284,323,99,309,309,309,309,309,3447
Hospital 1006,Region 3,District 37,Instrument 2,10815,12900,11718,7961,7843,7479,7725,7491,6571,6803,8199,7327,102832
Hospital 1006,Region 3,District 37,Instrument 3,166,210,132,237,133,186,59,91,58,107,136,48,1563
Hospital 1006,Region 3,District 39,Instrument 1,521,413,371,413,361,354,355,340,311,443,413,263,4558
Hospital 1006,Region 3,District 39,Instrument 2,2248,2573,2092,2592,2083,2033,1785,1792,1755,3967,1935,1401,26256
Hospital 1006,Region 3,District 39,Instrument 4,6435,4302,4086,4281,3929,3872,4136,3864,3416,3410,4938,2975,49644
Hospital 1006,Region 3,District 39,Instrument 7,1566,1622,1550,254,1577,1612,1321,1412,1047,1939,115,1267,15282
Hospital 1006,Region 3,District 4,Instrument 2,6383,7199,7267,6690,7356,6650,6677,6913,6113,6992,5909,6929,81078
Hospital 1006,Region 3,District 41,Instrument 1,329,311,329,192,292,292,237,278,292,325,336,327,3540
Hospital 1006,Region 3,District 41,Instrument 2,-3134,-7424,4632,3893,2121,4722,4665,3998,3073,4257,3740,3772,28315
Hospital 1006,Region 3,District 41,Instrument 3,5344,5344,4648,4409,4427,4209,4164,4080,4086,4149,4099,4139,53098
Hospital 1006,Region 3,District 41,Instrument 5,410,490,372,345,289,289,289,373,274,381,381,305,4198
Hospital 1006,Region 3,District 43,Instrument 2,5121,5358,5337,5569,6204,6204,6204,6204,6204,4628,772,772,58577
Hospital 1006,Region 3,District 44,Instrument 2,19846,20598,19470,16983,22408,22417,22161,22075,21469,21122,24891,22793,256233
Hospital 1006,Region 3,District 44,Instrument 3,9134,6419,6402,5032,0,0,0,0,0,0,0,0,26987
Hospital 1006,Region 3,District 44,Instrument 7,4472,4352,4095,4071,4120,7888,4129,4065,4088,4087,4116,4114,53597
Hospital 1006,Region 3,District 48,Instrument 3,109,4,4,4,4,0,0,0,0,0,0,0,125
Hospital 1006,Region 3,District 49,Instrument 2,0,0,0,0,2055,2089,0,0,0,0,0,0,4144
Hospital 1006,Region 3,District 5,Instrument 2,1665,250,250,0,0,0,2135,2013,1939,2027,2367,1747,14393
Hospital 1006,Region 3,District 50,Instrument 2,20293,21969,21133,19258,20466,16160,19098,16315,17839,19752,22456,20612,235351
Hospital 1006,Region 3,District 50,Instrument 3,1721,1805,1630,865,433,74,52,48,48,44,21,31,6772
Hospital 1006,Region 3,District 6,Instrument 2,0,0,0,0,15933,16996,13317,14606,15588,15670,15806,16414,124330
Hospital 1006,Region 3,District 7,Instrument 2,0,262,262,545,672,626,656,642,614,569,698,634,6180
Hospital 1007,Region 2,District 13,Instrument 1,99,15,5,6,5,0,0,0,0,0,0,0,130
Hospital 1007,Region 2,District 13,Instrument 2,5290,669,232,235,555,1192,435,364,371,297,3989,771,14400
Hospital 1007,Region 2,District 13,Instrument 3,2194,300,24,25,24,136,31,81,20,5,12,13,2865
Hospital 1007,Region 2,District 13,Instrument 4,12345,1873,1366,931,1072,0,0,0,0,0,0,0,17587
Hospital 1007,Region 2,District 13,Instrument 5,1124,1054,1153,1112,1050,1587,434,1059,919,929,1243,874,12538
Hospital 1007,Region 2,District 13,Instrument 8,0,0,0,0,0,0,4,0,0,0,0,0,4
Hospital 1007,Region 2,District 17,Instrument 1,52,56,50,50,59,61,60,55,61,59,69,24,656
Hospital 1007,Region 2,District 17,Instrument 2,788,686,759,552,655,827,741,637,657,575,622,717,8216
Hospital 1007,Region 2,District 17,Instrument 3,68,10,28,7,7,0,0,0,0,0,0,0,120
Hospital 1007,Region 2,District 17,Instrument 4,6,5,7,5,7,0,0,0,0,0,0,0,30
Hospital 1007,Region 2,District 20,Instrument 1,119,26,108,28,0,41,136,27,133,30,138,36,822
Hospital 1007,Region 2,District 20,Instrument 2,1603,347,1453,370,1559,553,1835,359,1801,399,1857,484,12620
Hospital 1007,Region 2,District 20,Instrument 3,857,286,984,282,601,429,654,187,957,216,1185,226,6864
Hospital 1007,Region 2,District 20,Instrument 6,0,16,66,16,164,16,0,16,0,16,0,16,326
Hospital 1007,Region 2,District 20,Instrument 7,0,0,22,0,45,0,45,0,45,0,45,0,202
Hospital 1007,Region 2,District 28,Instrument 1,90,85,88,74,93,107,92,85,89,82,106,0,991
Hospital 1007,Region 2,District 28,Instrument 2,2682,2957,3129,2497,2704,3062,3474,2957,2760,3006,2851,3349,35428
Hospital 1007,Region 2,District 28,Instrument 3,91,91,77,0,0,0,0,0,0,0,0,6,265
Hospital 1007,Region 2,District 28,Instrument 4,30,21,24,24,24,24,24,24,24,24,24,0,267
Hospital 1007,Region 2,District 28,Instrument 6,251,155,179,76,243,196,200,219,46,720,155,0,2440
Hospital 1007,Region 2,District 34,Instrument 1,2,2,2,1,1,2,2,2,1,2,2,1,20
Hospital 1007,Region 2,District 34,Instrument 2,49,51,60,46,44,41,63,55,43,42,44,44,582
Hospital 1007,Region 2,District 34,Instrument 3,4,4,4,4,4,4,4,4,4,4,4,4,48
Hospital 1007,Region 2,District 34,Instrument 4,2,2,7,7,7,7,7,7,0,0,0,0,46
Hospital 1007,Region 2,District 34,Instrument 5,7,7,7,7,7,7,7,7,9,9,9,9,92
Hospital 1007,Region 2,District 39,Instrument 1,56,55,53,55,54,55,445,447,429,469,483,398,2999
Hospital 1007,Region 2,District 39,Instrument 2,925,911,881,907,899,916,7385,7405,7120,7786,8053,6602,49790
Hospital 1007,Region 2,District 39,Instrument 4,102,109,173,202,195,286,1342,968,962,1022,909,970,7240
Hospital 1007,Region 2,District 39,Instrument 7,4,4,4,29,4,4,4,4,4,4,4,4,73
Hospital 1007,Region 2,District 50,Instrument 2,0,0,0,0,0,0,0,0,0,423,0,0,423
Hospital 1007,Region 2,District 50,Instrument 3,0,0,0,0,0,0,0,0,0,26,0,0,26
Hospital 1007,Region 2,District 8,Instrument 1,143,148,140,138,138,0,0,0,0,0,0,0,707
Hospital 1007,Region 2,District 8,Instrument 2,1017,1058,1019,1001,1008,1272,1229,1127,1177,1247,1202,2186,14543
Hospital 1008,Region 1,District 13,Instrument 1,98,85,101,120,131,0,0,0,0,0,0,0,535
Hospital 1008,Region 1,District 13,Instrument 2,2498,2569,2621,2521,2523,4111,4125,3925,3746,3537,3579,4514,40269
Hospital 1008,Region 1,District 13,Instrument 3,1263,1088,1060,1091,1120,8,15,7,35,11,15,106,5819
Hospital 1008,Region 1,District 13,Instrument 4,340,281,133,149,131,0,0,0,0,0,0,0,1034
Hospital 1008,Region 1,District 13,Instrument 8,0,0,0,0,0,0,21,22,19,17,17,25,121
Hospital 1008,Region 1,District 18,Instrument 1,41,54,36,39,41,36,36,35,36,35,27,22,438
Hospital 1008,Region 1,District 18,Instrument 2,362,677,408,414,439,487,479,446,442,234,-8,391,4771
Hospital 1008,Region 1,District 18,Instrument 3,0,0,0,0,0,0,0,-7,28,275,476,16,788
Hospital 1008,Region 1,District 18,Instrument 4,166,80,61,90,88,25,17,0,0,0,0,0,527
Hospital 1008,Region 1,District 18,Instrument 6,0,0,0,0,0,0,0,6,-2,-26,29,-2,5
Hospital 1008,Region 1,District 18,Instrument 7,53,53,54,54,54,54,53,87,0,0,0,0,462
Hospital 1008,Region 1,District 20,Instrument 1,0,897,0,886,0,782,0,871,0,820,0,947,5203
Hospital 1008,Region 1,District 20,Instrument 2,0,12123,0,11973,0,10566,0,11761,0,11084,0,12788,70295
Hospital 1008,Region 1,District 20,Instrument 3,0,5148,0,11388,0,6763,0,5471,0,7566,0,4854,41190
Hospital 1008,Region 1,District 20,Instrument 6,0,54,0,54,0,-29,0,26,0,33,0,38,176
Hospital 1008,Region 1,District 20,Instrument 7,0,3227,0,3388,0,3412,0,3321,0,3346,0,3454,20148
Hospital 1008,Region 1,District 20,Instrument 8,0,0,0,0,0,16,0,0,0,0,0,0,16
Hospital 1008,Region 1,District 21,Instrument 2,861,924,1016,971,1068,1080,657,233,602,245,888,1046,9591
Hospital 1008,Region 1,District 21,Instrument 3,0,0,0,0,0,0,507,433,497,410,470,396,2713
Hospital 1008,Region 1,District 21,Instrument 6,0,0,0,0,0,0,42,666,61,330,51,49,1199
Hospital 1008,Region 1,District 28,Instrument 1,548,492,532,424,589,587,531,439,554,559,642,0,5897
Hospital 1008,Region 1,District 28,Instrument 2,7339,7511,7232,5398,6669,8892,7583,6016,7545,5720,6685,11325,87915
Hospital 1008,Region 1,District 28,Instrument 3,1805,2082,2589,2543,2867,3539,3533,2880,2139,2483,2970,498,29928
Hospital 1008,Region 1,District 28,Instrument 4,2717,2656,2235,2298,2080,2108,1967,1638,1593,1123,535,0,20950
Hospital 1008,Region 1,District 28,Instrument 6,1127,2483,1483,1677,2518,2332,1237,1344,1799,1394,1903,0,19297
Hospital 1008,Region 1,District 28,Instrument 8,4,4,4,0,0,0,0,0,0,0,0,0,12
Hospital 1008,Region 1,District 29,Instrument 2,0,0,0,0,0,0,0,0,0,0,1796,130,1926
Hospital 1008,Region 1,District 29,Instrument 3,0,0,0,0,0,0,0,0,0,0,499,0,499
Hospital 1008,Region 1,District 29,Instrument 4,0,0,0,0,0,0,0,0,0,0,158,0,158
Hospital 1008,Region 1,District 3,Instrument 2,177,173,173,176,465,186,580,366,270,282,463,358,3669
Hospital 1008,Region 1,District 31,Instrument 2,0,1871,2487,3005,3005,2510,2262,3012,2714,2714,2714,2714,29008
Hospital 1008,Region 1,District 34,Instrument 1,103,101,127,131,125,132,113,117,126,144,172,195,1586
Hospital 1008,Region 1,District 34,Instrument 2,2861,3304,3089,3173,4092,1291,1493,1223,1159,1528,1353,1526,26092
Hospital 1008,Region 1,District 34,Instrument 3,430,491,478,491,433,396,398,392,393,502,477,449,5330
Hospital 1008,Region 1,District 34,Instrument 4,389,510,392,335,399,81,86,80,0,0,0,0,2272
Hospital 1008,Region 1,District 34,Instrument 5,84,93,110,128,88,84,68,72,55,104,81,74,1041
Hospital 1008,Region 1,District 35,Instrument 2,280,206,1300,733,916,0,0,526,526,526,526,526,6065
Hospital 1008,Region 1,District 37,Instrument 3,7,7,0,7,7,27,27,7,7,7,7,7,117
Hospital 1008,Region 1,District 39,Instrument 1,440,468,472,459,522,871,619,519,509,523,574,525,6501
Hospital 1008,Region 1,District 39,Instrument 2,2367,2525,2783,2179,2432,14512,10309,8598,8433,8717,9567,8752,81174
Hospital 1008,Region 1,District 39,Instrument 4,8930,9682,9509,10896,10725,3553,3309,2221,2302,2349,2284,2732,68492
Hospital 1008,Region 1,District 39,Instrument 7,154,154,154,12477,154,154,154,154,154,154,154,154,14171
Hospital 1008,Region 1,District 4,Instrument 2,69,69,69,69,69,69,254,277,145,434,376,285,2185
Hospital 1008,Region 1,District 40,Instrument 2,114,114,179,150,189,289,547,245,245,245,245,245,2807
Hospital 1008,Region 1,District 44,Instrument 2,0,0,0,0,19,19,19,19,19,19,19,19,152
Hospital 1008,Region 1,District 44,Instrument 3,15,16,19,19,0,0,0,0,0,0,0,0,69
Hospital 1008,Region 1,District 49,Instrument 2,3015,2784,3096,4476,6008,4053,3531,1358,1524,1263,1080,1716,33904
Hospital 1008,Region 1,District 50,Instrument 2,2214,2079,1464,1024,127,0,0,-25,-25,-25,-25,-19,6789
Hospital 1008,Region 1,District 50,Instrument 3,219,245,209,216,6,0,0,0,0,0,0,0,895
Hospital 1008,Region 1,District 6,Instrument 2,0,0,0,0,7691,8747,8221,7851,7385,7451,8222,6976,62544
Hospital 1009,Region 1,District 13,Instrument 5,15,15,15,15,15,15,16,15,15,15,15,15,181
Hospital 1009,Region 1,District 28,Instrument 1,107,89,96,91,101,100,101,90,96,88,137,0,1096
Hospital 1009,Region 1,District 28,Instrument 2,3604,3920,4061,3830,3995,4009,3401,3784,3607,3389,3733,4196,45529
Hospital 1009,Region 1,District 28,Instrument 3,12,12,12,12,12,12,12,12,27,59,65,25,272
Hospital 1009,Region 1,District 28,Instrument 5,111,0,0,0,0,0,0,0,0,0,150,0,261
Hospital 1009,Region 1,District 28,Instrument 6,1152,813,1416,797,2750,1538,1344,1276,1830,1921,1878,0,16715
Hospital 1009,Region 1,District 28,Instrument 7,0,111,0,111,111,1987,283,2161,567,567,0,567,6465
Hospital 1009,Region 1,District 50,Instrument 5,609,69,72,66,41,40,40,0,40,41,41,35,1094
Hospital 1009,Region 1,District 50,Instrument 7,0,0,0,0,0,0,0,39,0,0,0,0,39
Hospital 101,Region 3,District 13,Instrument 1,136,135,126,134,110,0,0,0,0,0,0,0,641
Hospital 101,Region 3,District 13,Instrument 2,7334,3088,2536,2404,55996,-33318,25457,19580,20187,17574,64444,14358,199640
Hospital 101,Region 3,District 13,Instrument 3,1389,1487,1146,1074,1071,219,365,913,1195,430,555,1680,11524
Hospital 101,Region 3,District 13,Instrument 4,15504,17162,18434,19676,-37601,0,0,0,0,0,0,0,33175
Hospital 101,Region 3,District 13,Instrument 5,20714,20390,20088,20162,20190,22162,20413,21195,20519,27163,20761,21300,255057
Hospital 101,Region 3,District 13,Instrument 8,0,0,0,0,0,0,511,378,462,397,253,321,2322
Hospital 101,Region 3,District 20,Instrument 1,317,0,298,0,0,0,240,0,180,0,236,0,1271
Hospital 101,Region 3,District 20,Instrument 2,4278,0,4030,0,3168,0,3236,0,2435,0,3187,0,20334
Hospital 101,Region 3,District 20,Instrument 3,2319,0,1425,0,1099,0,1146,0,1126,0,1140,0,8255
Hospital 101,Region 3,District 20,Instrument 6,0,0,0,0,33,0,0,0,29,0,-99,0,-37
Hospital 101,Region 3,District 20,Instrument 8,0,0,0,0,7,0,22,0,7,0,7,0,43
Hospital 101,Region 3,District 32,Instrument 2,0,0,0,0,0,0,0,0,0,0,5,8,13
Hospital 101,Region 3,District 32,Instrument 3,0,0,0,0,0,0,0,0,0,0,2,6,8
Hospital 101,Region 3,District 34,Instrument 1,86,86,83,86,96,111,108,114,104,100,129,116,1219
Hospital 101,Region 3,District 34,Instrument 2,1195,881,1080,871,959,918,851,675,856,825,819,872,10802
Hospital 101,Region 3,District 34,Instrument 3,131,115,122,120,131,124,122,79,96,96,101,122,1359
Hospital 101,Region 3,District 34,Instrument 4,71,111,53,6,5,5,5,5,0,0,0,0,261
Hospital 101,Region 3,District 34,Instrument 5,117,114,115,122,137,125,115,53,161,201,190,182,1632
Hospital 101,Region 3,District 34,Instrument 7,526,538,538,547,551,539,549,4282,383,383,383,383,9602
Hospital 101,Region 3,District 34,Instrument 8,0,0,0,2,1,1,1,1,3,1,1,1,12
Hospital 101,Region 3,District 39,Instrument 1,2,2,2,2,2,2,2,2,2,2,2,2,24
Hospital 101,Region 3,District 39,Instrument 2,25,28,28,30,28,30,26,26,28,31,30,0,310
Hospital 101,Region 3,District 39,Instrument 4,0,0,0,0,0,0,0,0,0,0,0,32,32
Hospital 101,Region 3,District 41,Instrument 3,743,743,737,781,776,702,767,625,593,483,1136,509,8595
Hospital 101,Region 3,District 41,Instrument 5,0,0,0,0,0,0,0,0,0,291,291,170,752
Hospital 101,Region 3,District 41,Instrument 8,0,0,0,0,0,0,0,0,0,0,1,1,2
Hospital 1010,Region 2,District 12,Instrument 2,7553,7610,7787,8777,7070,10361,8258,7934,18347,17793,16700,27505,145695
Hospital 1010,Region 2,District 12,Instrument 3,5034,5018,5239,5007,6496,5301,5259,6935,8946,7897,9747,0,70879
Hospital 1010,Region 2,District 12,Instrument 8,2400,2731,2809,4950,2609,2698,0,2857,17574,4853,13570,0,57051
Hospital 1010,Region 2,District 13,Instrument 2,10,10,24,25,10,74,202,54,77,114,121,207,928
Hospital 1010,Region 2,District 13,Instrument 3,18,19,18,19,19,4,7,27,7,6,8,14,166
Hospital 1010,Region 2,District 13,Instrument 4,157,70,61,76,84,0,0,0,0,0,0,0,448
Hospital 1010,Region 2,District 16,Instrument 2,38566,40273,45333,43624,40020,40020,44537,46226,36941,41535,41547,41547,500169
Hospital 1010,Region 2,District 17,Instrument 1,222,222,198,185,213,548,528,515,524,565,552,165,4437
Hospital 1010,Region 2,District 17,Instrument 2,3544,3632,3660,3608,2011,3408,2975,3049,3026,3241,3177,3651,38982
Hospital 1010,Region 2,District 17,Instrument 3,27,27,27,26,1423,0,0,0,0,0,0,0,1530
Hospital 1010,Region 2,District 17,Instrument 4,304,360,320,291,400,0,0,0,0,0,0,0,1675
Hospital 1010,Region 2,District 18,Instrument 1,678,860,798,894,773,802,796,914,817,659,536,567,9094
Hospital 1010,Region 2,District 18,Instrument 2,6632,9116,7382,8061,6781,7770,7827,12327,10851,11063,11683,11170,110663
Hospital 1010,Region 2,District 18,Instrument 3,0,0,0,0,0,0,0,2126,2086,179,275,2582,7248
Hospital 1010,Region 2,District 18,Instrument 4,4009,4689,4904,5369,4466,5668,4552,0,0,0,0,0,33657
Hospital 1010,Region 2,District 18,Instrument 5,0,0,84,140,140,140,140,140,140,140,140,140,1344
Hospital 1010,Region 2,District 18,Instrument 6,0,0,0,0,0,0,0,175,-46,-545,729,-52,261
Hospital 1010,Region 2,District 18,Instrument 7,683,1666,1666,1070,1069,1069,1067,1069,1081,1070,1070,1060,13640
Hospital 1010,Region 2,District 19,Instrument 1,44,40,46,31,32,4,7,5,7,4,5,7,232
Hospital 1010,Region 2,District 19,Instrument 2,123,111,-4901,157,133,133,225,144,119,94,189,151,-3322
Hospital 1010,Region 2,District 19,Instrument 7,1,4,55,61,2,0,0,0,0,0,0,0,123
Hospital 1010,Region 2,District 20,Instrument 1,186,11,187,13,0,8,154,9,167,11,152,14,912
Hospital 1010,Region 2,District 20,Instrument 2,2521,190,2519,233,2052,101,2075,121,2251,144,2046,184,14437
Hospital 1010,Region 2,District 20,Instrument 3,1798,66,1548,54,2206,116,1661,92,2337,105,2183,107,12273
Hospital 1010,Region 2,District 20,Instrument 7,0,0,897,0,1407,0,1488,0,1494,0,1486,0,6772
